Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
41,--,Bryce Hall,Virginia,CB,"6'1""",200,SR,2020-01-06,Eligible
42,+10,Jake Hanson,Oregon,OC,"6'5""",297,SR,2020-01-06,Eligible
43,-1,Troy Dye,Oregon,ILB,"6'4""",224,SR,2020-01-06,Eligible
44,+27,Justin Madubuike,Texas A&M,DL3T,"6'3""",304,RJR,2020-01-06,Declared
45,-4,Jalen Hurts,Oklahoma,QB,"6'2""",210,SR,2020-01-06,Eligible
47,+10,Paulson Adebo,Stanford,CB,"6'1""",189,JR,2020-01-06,Underclassman
48,+22,Josh Jones,Houston,OT,"6'7""",310,SR,2020-01-06,Eligible
49,+36,James Lynch,Baylor,DL5T,"6'4""",295,JR,2020-01-06,Underclassman
50,+17,Mekhi Becton,Louisville,OT,"6'7""",355,JR,2020-01-06,Declared
51,+33,K'Lavon Chaisson,LSU,OLB,"6'4""",238,RSO,2020-01-06,Underclassman
52,+81,Brycen Hopkins,Purdue,TE,"6'5""",245,RSR,2020-01-06,Eligible
53,+60,Justin Jefferson,LSU,WRF,"6'2""",185,JR,2020-01-06,Underclassman
54,+35,Nick Harris,Washington,OC,"6'1""",302,SR,2020-01-06,Eligible
55,-17,Terrell Lewis,Alabama,EDGE,"6'5""",255,RJR,2020-01-06,Declared
56,+4,Rashard Lawrence,LSU,DL1T,"6'3""",317,SR,2020-01-06,Eligible
57,+9,Michael Pittman Jr.,USC,WRF,"6'4""",223,SR,2020-01-06,Eligible
59,+4,A.J. Terrell,Clemson,CB,"6'2""",190,JR,2020-01-06,Underclassman
60,-37,Raekwon Davis,Alabama,DL3T,"6'7""",306,SR,2020-01-06,Eligible
61,-2,Jordyn Brooks,Texas Tech,ILB,"6'1""",245,SR,2020-01-06,Eligible
62,-15,Malik Harrison,Ohio State,ILB,"6'3""",245,SR,2020-01-06,Eligible
63,+88,Davon Hamilton,Ohio State,DL3T,"6'4""",310,SR,2020-01-06,Eligible
64,-6,Jacob Eason,Washington,QB,"6'6""",228,JR,2020-01-06,Declared
65,+25,Logan Stenberg,Kentucky,OG,"6'6""",326,RSR,2020-01-06,Eligible
66,-5,Hamsah Nasirildeen,Florida State,S,"6'3""",216,JR,2020-01-06,Underclassman
67,-21,Julian Okwara,Notre Dame,EDGE,"6'5""",241,SR,2020-01-06,Eligible
68,+13,Lucas Niang,TCU,OT,"6'7""",328,SR,2020-01-06,Eligible
69,+19,Zack Baun,Wisconsin,OLB,"6'3""",235,SR,2020-01-06,Eligible
70,+7,Hakeem Adeniji,Kansas,OG,"6'5""",310,SR,2020-01-06,Eligible
71,+23,K.J. Hamler,Penn State,WRS,"5'9""",174,JR,2020-01-06,Declared
72,-8,Marlon Davidson,Auburn,DL5T,"6'3""",278,SR,2020-01-06,Eligible
73,+9,Jeff Gladney,TCU,CB,"5'10""",183,SR,2020-01-06,Eligible
74,+25,Collin Johnson,Texas,WRF,"6'6""",220,SR,2020-01-06,Eligible
75,+16,Jaylon Johnson,Utah,CB,"6'0""",190,JR,2020-01-06,Declared
76,-1,Tyler Huntley,Utah,QB,6'1'',205,SR,2020-01-06,Eligible
77,+37,Donovan Peoples-Jones,Michigan,WRF,"6'2""",208,JR,2020-01-06,Declared
78,+14,Frederick Mauigoa,Washington State,OC,"6'3""",310,SR,2020-01-06,Eligible
79,+51,Chris Orr,Wisconsin,OLB,"6'0""",224,SR,2020-01-06,Eligible
80,+44,Cam Akers,Florida State,RBF,"5'11""",210,JR,2020-01-06,Declared
81,+27,Darrell Taylor,Tennessee,EDGE,"6'4""",247,SR,2020-01-06,Eligible
82,+1,Ashtyn Davis,California,S,"6'1""",201,RSR,2020-01-06,Eligible
83,+22,Deommodore Lenoir,Oregon,CB,"5'11""",212,SR,2020-01-06,Eligible
84,+11,Netane Muti,Fresno State,OG,"6'3""",310,RSO,2020-01-06,Declared
85,+16,Shyheim Carter,Alabama,S,"5'11""",192,SR,2020-01-06,Eligible
86,-24,Najee Harris,Alabama,RBF,"6'2""",230,JR,2020-01-06,Underclassman
87,+23,Antoine Winfield Jr.,Minnesota,S,"5'10""",207,RSO,2020-01-06,Underclassman
88,-14,Jacob Phillips,LSU,ILB,"6'4""",229,JR,2020-01-06,Underclassman
89,+29,Brandon Jones,Texas,S,"6'0""",210,SR,2020-01-06,Eligible
90,+42,Tedarrell Slaton,Florida,DL1T,"6'5""",343,JR,2020-01-06,Underclassman
91,-5,Leki Fotu,Utah,DL1T,"6'5""",330,SR,2020-01-06,Eligible
92,+12,Darryl Williams,Mississippi State,OC,"6'2""",310,SR,2020-01-06,Eligible
93,--,Richard LeCounte,Georgia,S,"5'11""",190,JR,2020-01-06,Declared
94,-29,Jacob Breeland,Oregon,TE,"6'5""",240,RSR,2020-01-06,Eligible
95,+30,Joe Gaziano,Northwestern,DL5T,"6'4""",275,SR,2020-01-06,Eligible
96,+104,Brandon Aiyuk,Arizona State,WRF,"6'0""",208,SR,2020-01-06,Eligible
97,-1,Josh Uche,Michigan,OLB,"6'3""",238,RJR,2020-01-06,Declared
98,+2,Sam Ehlinger,Texas,QB,"6'3""",235,JR,2020-01-06,Underclassman
99,+66,Jonathan Greenard,Florida,EDGE,"6'3""",263,SR,2020-01-06,Eligible
100,+48,Aaron Fuller,Washington,WRS,"5'11""",186,SR,2020-01-06,Eligible
101,-28,Kenny Willekes,Michigan State,EDGE,"6'4""",260,SR,2020-01-06,Eligible
102,+77,Trevis Gipson,Tulsa,DL5T,"6'4""",268,RSR,2020-01-06,Eligible
103,+9,Larrell Murchison,NC State,DL3T,"6'3""",291,SR,2020-01-06,Eligible
104,+3,Calvin Throckmorton,Oregon,OT,"6'5""",318,SR,2020-01-06,Eligible
105,+6,Deonte Brown,Alabama,OG,"6'4""",338,JR,2020-01-06,Underclassman
106,-19,Neville Gallimore,Oklahoma,DL1T,"6'2""",330,RSR,2020-01-06,Eligible
107,+52,Trey Smith,Tennessee,OG,"6'6""",337,JR,2020-01-06,Underclassman
108,-11,Evan Weaver,California,ILB,"6'3""",245,SR,2020-01-06,Eligible
109,+87,Bradlee Anae,Utah,EDGE,"6'3""",265,SR,2020-01-06,Eligible
110,+80,Jordan Elliott,Missouri,DL3T,"6'4""",315,RJR,2020-01-06,Declared
111,+95,Alex Highsmith,Charlotte,EDGE,"6'3""",244,RSR,2020-01-06,Eligible
112,+41,McTelvin Agim,Arkansas,DL5T,"6'3""",279,SR,2020-01-06,Eligible
113,+23,Lamar Jackson,Nebraska,CB,"6'2""",215,SR,2020-01-06,Eligible
114,+28,Anthony Gordon,Washington State,QB,"6'3""",210,RSR,2020-01-06,Eligible
115,+14,K'Von Wallace,Clemson,S,"5'11""",210,SR,2020-01-06,Eligible
116,-38,Jordan Mack,Virginia,ILB,"6'2""",230,SR,2020-01-06,Eligible
117,+9,Dele Harding,Illinois,OLB,"6'1""",230,SR,2020-01-06,Eligible
118,+26,Yasir Durant,Missouri,OT,"6'7""",330,SR,2020-01-06,Eligible
119,-52,Zack Moss,Utah,RBF,"5'10""",210,SR,2020-01-06,Eligible
120,+282,Hunter Bryant,Washington,TE,"6'2""",241,SR,2020-01-06,Eligible
121,NEW,Cole Kmet,Notre Dame,TE,6'6',255,JR,2020-01-06,Declared
122,+18,Jordan Love,Utah State,QB,"6'4""",225,JR,2020-01-06,Declared
123,+4,Kylin Hill,Mississippi State,RBC,"5'11""",215,JR,2020-01-06,Declared
124,--,Raequan Williams,Michigan State,DL3T,"6'4""",298,SR,2020-01-06,Eligible
125,+36,Clyde Edwards-Helaire,LSU,RBF,"5'9""",212,JR,2020-01-06,Underclassman
126,-51,Khalid Kareem,Notre Dame,EDGE,"6'4""",265,SR,2020-01-06,Eligible
127,-74,Jabari Zuniga,Florida,EDGE,"6'4""",257,RSR,2020-01-06,Eligible
128,-4,Kevin Jarvis,Michigan State,OG,"6'4""",317,JR,2020-01-06,Underclassman
129,+7,T.J. McCoy,Louisville,OC,"6'1""",315,SR,2020-01-06,Eligible
130,+4,John Hightower,Boise State,WRF,"6'2""",184,SR,2020-01-06,Eligible
131,-31,Devin Duvernay,Texas,WRS,"5'11""",186,SR,2020-01-06,Eligible
132,+31,Richie Grant,UCF,S,"6'0""",194,RJR,2020-01-06,Underclassman
133,+21,Joe Bachie,Michigan State,ILB,"6'2""",238,SR,2020-01-06,Eligible
134,+17,Damon Arnette,Ohio State,CB,"6'0""",195,SR,2020-01-06,Eligible
135,+69,K.J. Hill,Ohio State,WRF,"6'0""",195,SR,2020-01-06,Eligible
137,+3,Lloyd Cushenberry,LSU,OC,"6'3""",312,RJR,2020-01-06,Underclassman
138,+28,Lamical Perine,Florida,RBF,"5'11""",227,SR,2020-01-06,Eligible
139,+5,Jonah Jackson,Ohio State,OG,"6'3""",309,SR,2020-01-06,Eligible
140,-67,Shaquille Quarterman,Miami (FL),ILB,"6'1""",240,SR,2020-01-06,Eligible
141,-22,Oluwole Betiku,Illinois,EDGE,"6'3""",240,RJR,2020-01-06,Underclassman
142,+17,Kyle Dugger,Lenoir–Rhyne,S,"6'2""",205,SR,2020-01-06,Eligible
143,+94,Antonio Gandy-Golden,Liberty,WRF,"6'4""",216,SR,2020-01-06,Eligible
144,+12,Lavert Hill,Michigan,CB,"5'11""",181,SR,2020-01-06,Eligible
145,+333,Michael Ojemudia,Iowa,CB,"6'1""",199,SR,2020-01-06,Eligible
146,+29,Antoine Brooks Jr.,Maryland,S,"5'11""",210,SR,2020-01-06,Eligible
147,+18,Darnay Holmes,UCLA,CB,"5'10""",198,JR,2020-01-06,Declared
148,+59,Cam Brown,Penn State,ILB,"6'5""",230,SR,2020-01-06,Eligible
149,+28,Denzel Mims,Baylor,WRF,"6'3""",197,SR,2020-01-06,Eligible
150,+24,Levante Bellamy,Western Michigan,RBC,"5'9""",185,SR,2020-01-06,Eligible
151,NEW,Reggie Robinson II,Tulsa,CB,"6'1""",197,SR,2020-01-06,Eligible
152,-34,Benito Jones,Ole Miss,DL1T,"6'1""",326,SR,2020-01-06,Eligible
153,+116,Brendon Hayes,UCF,DL5T,"6'3""",293,RSR,2020-01-06,Eligible
154,-22,Robert Hunt,Louisiana-Lafayette,OT,"6'5""",310,SR,2020-01-06,Eligible
155,+5,Rayshard Ashby,Virginia Tech,ILB,"5'10""",230,JR,2020-01-06,Underclassman
156,+53,Trevon Hill,Miami (FL),EDGE,"6'3""",245,SR,2020-01-06,Eligible
157,+11,Ke'Shawn Vaughn,Vanderbilt,RBF,"5'10""",215,SR,2020-01-06,Eligible
158,+9,John Simpson,Clemson,OG,"6'4""",330,SR,2020-01-06,Eligible
159,-83,Keandre Jones,Maryland,OLB,"6'2""",228,SR,2020-01-06,Eligible
160,+43,Luq Barcoo,San Diego State,CB,"6'1""",175,SR,2020-01-06,Eligible
161,-11,Matt Hennessy,Temple,OC,"6'4""",295,JR,2020-01-06,Declared
162,+25,D.J. Wonnum,South Carolina,EDGE,"6'5""",255,SR,2020-01-06,Eligible
163,+21,Zack Shackelford,Texas,OC,"6'4""",305,SR,2020-01-06,Eligible
164,-48,Alton Robinson,Syracuse,EDGE,"6'4""",257,SR,2020-01-06,Eligible
165,-32,A.J. Dillon,Boston College,RBF,"6'0""",245,JR,2020-01-06,Declared
166,+3,James Proche,SMU,WRS,"5'11""",190,RSR,2020-01-06,Eligible
167,+45,Juwuan Jones,Western Kentucky,DL5T,"6'3""",270,RSO,2020-01-06,Underclassman
168,+51,Eno Benjamin,Arizona State,RBF,"5'10""",201,JR,2020-01-06,Declared
169,-11,Ben Cleveland,Georgia,OG,"6'6""",335,JR,2020-01-06,Underclassman
170,+21,Essang Bassey,Wake Forest,S,"5'10""",190,SR,2020-01-06,Eligible
171,+15,Amik Robertson,Louisiana Tech,CB,"5'9""",183,JR,2020-01-06,Declared
172,NEW,Monty Rice,Georgia,ILB,"6'1""",235,JR,2020-01-06,Underclassman
173,+136,Anthony McFarland Jr.,Maryland,RBC,"5'8""",193,JR,2020-01-06,Declared
174,+149,Delontae Scott,SMU,EDGE,"6'5""",250,SR,2020-01-06,Eligible
175,+24,Caleb Huntley,Ball State,RBC,"5'10""",226,JR,2020-01-06,Underclassman
176,+130,Gerold Bright,Utah State,RBC,"5'9""",195,SR,2020-01-06,Eligible
177,+30,Terence Steele,Texas Tech,OT,"6'6""",310,SR,2020-01-06,Eligible
178,+11,Damien Lewis,LSU,OG,"6'2""",335,SR,2020-01-06,Eligible
179,+31,Terrell Burgess,Utah,S,"6'0""",194,SR,2020-01-06,Eligible
180,+18,Colby Parkinson,Stanford,TE,"6'7""",240,JR,2020-01-06,Declared
181,+127,LaDarius Hamilton,North Texas,EDGE,"6'3""",255,SR,2020-01-06,Eligible
182,+93,Benning Potoa'e,Washington,DL3T,"6'3""",290,SR,2020-01-06,Eligible
183,+113,Isaiah Hodgins,Oregon State,WRF,"6'4""",209,JR,2020-01-06,Declared
184,+31,Shane Buechele,SMU,QB,6'1'',207,JR,2020-01-06,Underclassman
185,-73,Michael Pinckney,Miami (FL),OLB,"6'1""",220,SR,2020-01-06,Eligible
186,+2,Jashon Cornell,Ohio State,DL5T,"6'3""",280,RSR,2020-01-06,Eligible
187,+26,Alohi Gilman,Notre Dame,S,"5'11""",201,SR,2020-01-06,Eligible
188,-7,Ross Blacklock,TCU,DL3T,"6'4""",305,JR,2020-01-06,Declared
189,+25,Saahdiq Charles,LSU,OT,"6'5""",305,JR,2020-01-06,Underclassman
190,+35,Michael Onwenu,Michigan,OG,"6'3""",350,SR,2020-01-06,Eligible
191,-13,Jace Whittaker,Arizona,CB,"5'11""",185,RSR,2020-01-06,Eligible
192,+37,Kellen Mond,Texas A&M,QB,"6'2""",217,JR,2020-01-06,Underclassman
193,+26,Kenny Cooper,Georgia Tech,OC,"6'2""",305,SR,2020-01-06,Eligible
194,-79,Jonathan Garvin,Miami (FL),EDGE,"6'4""",250,JR,2020-01-06,Declared
195,+55,Bryan Edwards,South Carolina,WRF,"6'3""",215,SR,2020-01-06,Eligible
196,NEW,Ben Bartch,St. John's,OT,"6'6""",305,SR,2020-01-06,Eligible
197,+25,J.R. Reed,Georgia,S,"6'1""",199,SR,2020-01-06,Eligible
198,-36,Mustafa Johnson,Colorado,DL3T,"6'2""",290,SR,2020-01-06,Eligible
199,+1,John Molchon,Boise State,OG,"6'5""",322,RSR,2020-01-06,Eligible
200,+55,Harrison Bryant,Florida Atlantic,TE,"6'5""",240,SR,2020-01-06,Eligible
201,+248,Joseph Charlton,South Carolina,P,"6'5""",190,SR,2020-01-06,Eligible
202,-92,Anthony Hines,Texas A&M,OLB,"6'3""",226,RSO,2020-01-06,Underclassman
203,+17,Simon Stepaniak,Indiana,OG,"6'4""",319,SR,2020-01-06,Eligible
204,+38,Julian Blackmon,Utah,S,"6'1""",195,SR,2020-01-06,Eligible
205,NEW,Akeem Davis-Gaither,Appalachian State,OLB,"6'2""",210,SR,2020-01-06,Eligible
206,+41,Chauncey Rivers,Mississippi State,DL5T,"6'3""",275,RSR,2020-01-06,Eligible
207,+9,Carter Coughlin,Minnesota,OLB,"6'4""",245,SR,2020-01-06,Eligible
208,+148,Gabriel Davis,UCF,WRF,6'3'',212,JR,2020-01-06,Declared
209,-16,Michael Warren II,Cincinnati,RBF,"5'11""",218,JR,2020-01-06,Underclassman
210,NEW,Stanford Samuels III,Florida State,CB,"6'2""",185,JR,2020-01-06,Underclassman
211,+32,Tyler Clark,Georgia,DL1T,"6'4""",300,SR,2020-01-06,Eligible
212,+86,Bravvion Roy,Baylor,DL1T,6'1,330,SR,2020-01-06,Eligible
213,-77,Khalil Davis,Nebraska,DL1T,"6'2""",310,SR,2020-01-06,Eligible
214,+73,Shea Patterson,Michigan,QB,"6'2""",200,SR,2020-01-06,Eligible
215,+41,Ifeanyi Maijeh,Temple,DL3T,"6'2""",285,RSO,2020-01-06,Underclassman
216,+131,Chase Claypool,Notre Dame,WRF,"6'4""",227,SR,2020-01-06,Eligible
217,+14,Jared Pinkney,Vanderbilt,TE,"6'4""",255,RJR,2020-01-06,Underclassman
218,+34,Benning Potoae,Washington,DL5T,"6'3""",285,SR,2020-01-06,Eligible
219,+69,Jay Tufele,USC,DL3T,"6'3""",310,RSO,2020-01-06,Underclassman
220,+19,Dominik Eberle,Utah State,PK,"6'2""",195,SR,2020-01-06,Eligible
221,+82,Jahad Woods,Washington State,OLB,"6'0""",225,RJR,2020-01-06,Underclassman
222,-78,Darrion Daniels,Nebraska,DL1T,"6'3""",320,RSR,2020-01-06,Eligible
223,-24,Kamal Martin,Minnesota,ILB,"6'3""",235,SR,2020-01-06,Eligible
224,-73,Glen Logan,LSU,DL5T,"6'4""",297,RJR,2020-01-06,Underclassman
225,+50,Jessie Lemonier,Liberty,EDGE,"6'3""",240,SR,2020-01-06,Eligible
226,+66,Tommy Townsend,Florida,P,"6'2""",183,RSR,2020-01-06,Eligible
227,-16,Levonta Taylor,Florida State,CB,"5'10""",181,SR,2020-01-06,Eligible
228,+33,Bryce Perkins,Virginia,QB,6'3'',215,SR,2020-01-06,Eligible
229,+74,Tipa Galeai,Utah State,EDGE,"6'5""",230,SR,2020-01-06,Eligible
230,+87,Matt Peart,Connecticut,OT,"6'7""",303,RSR,2020-01-06,Eligible
231,+177,Darrynton Evans,Appalachian State,RBC,"5'11""",190,SR,2020-01-06,Eligible
232,+3,Trystan Colon-Castillo,Missouri,OC,"6'4""",315,JR,2020-01-06,Declared
233,+39,Carlos Davis,Nebraska,DL3T,"6'2""",320,SR,2020-01-06,Eligible
234,+106,Patrick Queen,LSU,ILB,"6'2""",232,JR,2020-01-06,Underclassman
235,NEW,David Woodward,Utah State,ILB,"6'2""",235,JR,2020-01-06,Declared
236,+47,Adam Trautman,Dayton,TE,"6'5""",250,RSR,2020-01-06,Eligible
237,+205,Tanner Muse,Clemson,S,"6'2""",231,SR,2020-01-06,Eligible
238,+178,Trey Sermon,Oklahoma,RBF,"6'0""",224,JR,2020-01-06,Underclassman
239,+76,Kendrick Rogers,Texas A&M,WRF,6'4'',204,JR,2020-01-06,Underclassman
240,+23,Sean Pollard,Clemson,OC,"6'5""",320,SR,2020-01-06,Eligible
241,-8,Sterling Hofrichter,Syracuse,P,"5'9""",199,SR,2020-01-06,Eligible
242,+34,Jeremy Chinn,Southern Illinois,S,"6'3""",208,SR,2020-01-06,Eligible
243,+119,Charles Snowden,Virginia,EDGE,"6'7""",235,JR,2020-01-06,Underclassman
244,NEW,Aaron Robinson,UCF,CB,"6'1""",193,RJR,2020-01-06,Underclassman
245,+128,Kalija Lipscomb,Vanderbilt,WRF,"6'1""",200,SR,2020-01-06,Eligible
246,+2,Javon Leake,Maryland,RBF,"6'0""",205,JR,2020-01-06,Declared
247,NEW,Jeremiah Dinson,Auburn,S,"6'0""",191,SR,2020-01-06,Eligible
248,-137,Dontavious Jackson,Florida State,ILB,"6'3""",233,SR,2020-01-06,Eligible
249,NEW,Devin Asiasi,UCLA,TE,"6'3""",279,RJR,2020-01-06,Declared
250,+196,Tavien Feaster,South Carolina,RBC,"5'11""",220,SR,2020-01-06,Eligible
251,-8,DeAngelo Malone,Western Kentucky,OLB,"6'4""",230,JR,2020-01-06,Underclassman
252,+57,J.J. Taylor,Arizona,RBC,"5'6""",184,SR,2020-01-06,Eligible
253,-101,Khaleke Hudson,Michigan,OLB,"6'0""",220,SR,2020-01-06,Eligible
254,-28,Mike Hampton,South Florida,CB,"6'1""",180,JR,2020-01-06,Underclassman
255,NEW,Dwayne Johnson Jr.,San Diego State,S,"6'2""",215,JR,2020-01-06,Underclassman
256,+91,Robert Windsor,Penn State,DL3T,"6'4""",289,SR,2020-01-06,Eligible
257,+27,Tre Walker,San Jose State,WRS,5'11'',180,JR,2020-01-06,Underclassman
258,-78,Mohamed Barry,Nebraska,ILB,"6'1""",245,SR,2020-01-06,Eligible
259,+20,Joshua Kelley,UCLA,RBF,"5'11""",204,SR,2020-01-06,Eligible
260,-82,Nick Coe,Auburn,DL5T,"6'5""",282,JR,2020-01-06,Declared
261,+144,Connor Slomka,Army,FB,"6'0""",240,SR,2020-01-06,Eligible
262,+87,Luke Campbell,Michigan State,OT,"6'5""",302,JR,2020-01-06,Underclassman
264,-37,Salvon Ahmed,Washington,RBC,"5'11""",196,RJR,2020-01-06,Declared
265,-76,Treshaun Hayward,Western Michigan,ILB,"6'1""",225,JR,2020-01-06,Underclassman
266,+42,Reggie Corbin,Illinois,RBF,"5'10""",200,JR,2020-01-06,Underclassman
267,-7,T.J. Carter,Memphis,CB,"5'11""",180,JR,2020-01-06,Underclassman
268,-18,Braden Mann,Texas A&M,P,"5'11""",195,SR,2020-01-06,Eligible
269,-10,Kendall Coleman,Syracuse,EDGE,"6'3""",266,SR,2020-01-06,Eligible
270,-8,Darius Anderson,TCU,RBF,"5'11""",212,SR,2020-01-06,Eligible
271,+206,Josiah Deguara,Cincinnati,TE,"6'3""",240,RSR,2020-01-06,Eligible
272,+107,Charleston Rambo,Oklahoma,WRF,6'1'',175,RSO,2020-01-06,Underclassman
273,-26,Tommy Kraemer,Notre Dame,OG,"6'6""",319,SR,2020-01-06,Eligible
274,-60,Kamren Curl,Arkansas,S,"6'2""",198,JR,2020-01-06,Declared
275,+114,William Bradley-King,Arkansas State,EDGE,"6'4""",248,JR,2020-01-06,Underclassman
276,+25,Nate Stanley,Iowa,QB,"6'4""",243,SR,2020-01-06,Eligible
277,+57,Chase Allen,Iowa State,TE,"6'6""",240,SR,2020-01-06,Eligible
278,+70,Jordan Smith,UAB,EDGE,"6'7""",250,RSO,2020-01-06,Underclassman
279,+62,Keith Ismael,San Diego State,OC,"6'3""",311,JR,2020-01-06,Declared
280,-11,A.J. Green,Oklahoma State,CB,"6'1""",194,SR,2020-01-06,Eligible
281,-99,Krys Barnes,UCLA,ILB,"6'1""",235,RJR,2020-01-06,Underclassman
282,-79,Kylan Johnson,Pitt,OLB,"6'2""",230,SR,2020-01-06,Eligible
283,+117,Joe Reed,Virginia,WRF,6'1'',215,SR,2020-01-06,Eligible
284,+53,Rodrigo Blankenship,Georgia,PK,"6'1""",191,SR,2020-01-06,Eligible
285,+45,Rodney Smith,Minnesota,RBF,"5'11""",210,SR,2020-01-06,Eligible
286,-33,Ty Chandler,Tennessee,RBC,"5'11""",201,JR,2020-01-06,Underclassman
287,-67,Casey Toohill,Stanford,ILB,"6'4""",247,SR,2020-01-06,Eligible
288,-71,John Houston Jr.,USC,OLB,"6'3""",220,SR,2020-01-06,Eligible
289,NEW,Antwon Kincade,Western Kentucky,S,"5'11""",195,JR,2020-01-06,Underclassman
290,-9,DeMarkus Acy,Missouri,CB,"6'2""",195,SR,2020-01-06,Eligible
291,+99,Scott Frantz,Kansas State,OT,"6'5""",303,SR,2020-01-06,Eligible
292,+35,Sean Adesanya,Central Michigan,EDGE,"6'3""",240,SR,2020-01-06,Eligible
293,+87,Jeff Thomas,Miami (FL),WRS,5'10'',180,JR,2020-01-06,Declared
294,-23,Myles Dorn,North Carolina,S,"6'1""",198,SR,2020-01-06,Eligible
295,-43,Willie Gay Jr.,Mississippi State,OLB,"6'2""",235,JR,2020-01-06,Declared
296,+130,Mike Panasiuk,Michigan State,DL3T,"6'4""",300,SR,2020-01-06,Eligible
297,+193,Tony Jones Jr.,Notre Dame,RBF,"5'11""",227,JR,2020-01-06,Declared
298,+115,Van Jefferson,Florida,WRF,"6'2""",197,SR,2020-01-06,Eligible
299,-9,Jordon Scott,Oregon,DL1T,"6'1""",329,JR,2020-01-06,Underclassman
300,NEW,Jack Freudenthal,Wake Forest,TE,"6'3""",235,SR,2020-01-06,Eligible
301,+65,Easop Winston Jr.,Washington State,WRS,5'11'',190,SR,2020-01-06,Eligible
302,+80,Darius Bradwell,Tulane,FB,"6'1""",230,SR,2020-01-06,Eligible
303,-36,Jason Strowbridge,North Carolina,DL3T,"6'3""",285,SR,2020-01-06,Eligible
304,-65,Tomon Fox,North Carolina,ILB,"6'3""",260,JR,2020-01-06,Underclassman
305,+78,Benny LeMay,Charlotte,RBF,"6'0""",218,SR,2020-01-06,Eligible
